online_order,book_table,rate,votes,location,rest_type,approx_cost,type,city
1,0,3.9,262,32,24,600,2,25
1,0,3.6,89,10,73,250,2,25
1,1,3.9,633,34,24,800,2,25
1,0,3.3,584,32,24,600,2,25
1,0,3.9,128,61,36,400,2,25
1,1,4.4,3300,27,24,1500,2,25
1,0,3.9,466,16,24,600,2,25
1,0,4.1,61,27,85,200,2,25
1,0,3.9,531,81,24,600,2,25
1,0,3.4,17,43,73,400,2,25
1,1,4.3,3300,27,26,600,2,25
1,0,3.6,32,32,24,800,2,25
1,0,3.7,448,61,24,300,2,25
1,0,3.8,85,27,73,300,2,25
1,0,3.3,77,32,36,400,2,25
1,0,2.8,295,55,36,500,2,25
1,0,3.0,179,34,73,200,2,25
1,0,3.8,139,61,40,700,2,25
1,1,4.1,536,27,24,800,2,25
0,0,3.5,11,55,73,400,2,25
1,0,4.1,291,45,73,600,2,25
1,0,3.2,5,18,73,300,2,25
1,0,3.3,9,43,36,400,2,25
1,0,3.6,51,32,24,450,2,25
1,0,4.3,132,27,37,300,2,25
1,0,3.7,69,32,73,300,2,25
1,0,3.7,35,27,73,400,2,25
1,0,4.3,179,27,14,250,2,25
1,0,3.9,144,32,24,600,2,25
1,0,4.0,160,27,24,700,2,25
1,0,3.1,8,27,73,350,2,25
1,0,2.9,24,27,36,500,2,25
1,0,3.7,835,27,24,750,2,25
1,0,3.9,241,27,24,800,2,25
1,0,4.2,743,27,37,300,2,25
1,0,4.4,460,27,36,500,2,25
1,0,3.8,427,32,24,500,2,25
1,0,4.0,196,45,36,500,2,25
1,0,4.6,3300,27,25,1200,2,25
1,0,3.2,68,32,24,750,2,25
1,0,3.6,42,55,86,300,2,25
1,0,3.7,74,27,36,300,2,25
1,0,3.7,15,27,73,500,2,25
1,0,4.0,1113,43,36,500,2,25
1,0,3.6,17,27,36,450,2,25
1,1,4.3,451,27,24,1200,2,25
1,0,3.0,401,32,87,600,2,25
1,0,3.0,40,27,36,400,2,25
1,0,3.2,87,16,73,600,2,25
1,0,4.3,1235,27,24,1200,2,25
1,0,3.2,50,16,36,300,2,25
1,0,4.1,298,27,24,800,2,25
1,0,3.4,23,81,86,350,2,25
1,1,4.8,1781,27,24,1200,2,25
1,1,4.6,3300,27,24,1600,2,25
1,0,4.2,985,27,24,1100,2,25
1,0,4.0,64,27,36,400,2,25
1,0,3.9,164,61,73,250,2,25
1,0,3.6,8,16,36,250,2,25
1,0,3.5,435,40,36,500,2,25
1,0,4.1,424,27,16,650,2,25
1,0,3.9,194,27,36,600,2,25
1,0,3.7,47,81,36,150,2,25
1,0,3.4,21,27,36,500,2,25
1,0,4.0,51,61,73,400,2,25
1,0,3.2,129,16,62,400,2,25
1,0,4.6,1732,27,40,900,2,25
1,0,3.8,57,27,86,500,2,25
1,0,4.0,215,32,11,100,2,25
0,0,3.5,18,16,24,600,2,25
1,0,4.1,453,27,24,700,2,25
1,0,3.9,652,32,24,500,2,25
1,0,4.0,42,27,37,400,2,25
1,0,4.1,261,27,37,300,2,25
1,0,3.6,108,10,73,500,2,25
1,0,4.0,183,27,24,600,2,25
1,1,4.4,1554,27,24,1700,2,25
1,0,4.1,112,81,73,500,2,25
1,0,3.2,426,34,24,600,2,25
1,0,3.3,32,81,36,400,2,25
1,0,4.0,262,61,83,400,2,25
1,0,4.0,269,27,75,800,2,25
1,1,4.1,880,27,24,1200,2,25
1,1,4.2,255,27,24,800,2,25
1,0,4.7,1674,27,24,1500,2,25
1,0,3.2,166,16,73,600,2,25
1,1,4.5,1670,27,24,1300,2,25
1,0,4.0,27,27,24,700,2,25
1,0,4.0,571,27,13,400,2,25
1,0,4.0,690,32,24,750,2,25
1,0,4.0,528,18,36,350,2,25
1,1,3.9,58,27,73,450,2,25
1,0,3.1,22,27,86,500,2,25
1,0,3.0,239,27,36,500,2,25
1,0,3.7,27,18,11,200,2,25
1,0,3.5,124,32,86,500,2,25
1,0,3.9,681,27,16,500,2,25
1,1,4.4,1522,27,25,1500,2,25
1,0,3.9,63,27,5,500,2,25
1,0,3.6,54,27,36,500,2,25
1,0,4.1,198,27,24,650,2,25
1,0,3.7,186,32,73,150,2,25
1,0,3.7,19,27,86,300,2,25
1,0,4.4,593,81,73,800,2,25
1,0,4.3,3300,27,68,1400,2,25
1,0,3.9,96,18,73,500,2,25
1,0,3.6,181,32,73,350,2,25
1,1,3.8,55,27,73,350,2,25
1,0,4.3,428,27,40,400,2,25
1,0,4.3,3300,27,2,600,2,25
1,0,3.8,170,34,73,500,2,25
1,0,3.9,29,81,0,500,2,25
1,0,3.9,139,32,73,300,2,25
1,0,3.9,26,27,73,200,2,25
1,0,3.9,260,27,24,650,2,25
1,0,3.3,26,43,73,400,2,25
1,0,3.9,38,32,36,400,2,25
1,0,3.0,25,27,73,250,2,25
1,0,3.9,203,27,73,400,2,25
1,0,4.4,2699,27,37,550,2,25
1,0,3.3,214,32,86,450,2,25
1,0,4.3,156,27,16,600,2,25
1,0,4.1,174,27,11,400,2,25
1,0,4.2,217,27,37,500,2,25
1,0,4.1,505,32,73,300,2,25
1,0,3.8,27,34,73,450,2,25
1,0,3.4,18,27,73,500,2,25
1,1,4.4,139,27,24,1200,2,25
1,0,4.2,232,27,24,1500,2,25
1,0,3.6,57,61,73,500,2,25
1,0,4.4,1908,27,24,1800,2,25
1,0,4.0,108,61,36,800,2,25
1,0,4.3,379,27,37,400,2,25
1,0,3.0,64,16,37,200,2,25
1,0,3.9,553,27,24,800,2,25
1,0,4.0,560,27,24,900,2,25
1,1,4.1,1856,27,25,1100,2,25
1,0,3.7,22,61,0,600,2,25
1,0,3.2,23,10,73,150,2,25
1,0,2.9,331,16,36,600,2,25
1,0,4.1,1157,27,19,500,2,25
1,0,3.7,271,27,36,500,2,25
1,0,4.0,331,32,73,500,2,25
1,0,3.7,264,32,73,450,2,25
1,0,3.8,1850,27,24,800,2,25
1,0,4.1,132,32,11,250,2,25
1,0,2.8,97,27,24,600,2,25
1,1,4.4,2579,27,24,1600,2,25
1,0,3.0,40,27,36,600,2,25
1,0,3.9,327,61,24,600,2,25
1,0,3.4,6,27,86,300,2,25
1,0,3.9,77,16,39,300,2,25
1,0,3.6,84,34,73,350,2,25
1,0,3.0,162,32,73,400,2,25
1,0,4.0,151,32,24,800,2,25
0,0,4.0,341,27,73,800,2,25
1,0,3.5,293,10,24,550,2,25
1,0,3.8,170,32,73,550,2,25
1,0,3.7,72,27,16,900,2,25
1,0,2.7,30,27,86,500,2,25
1,0,4.0,74,27,37,350,2,25
1,0,3.3,14,27,73,300,2,25
1,0,4.3,195,27,16,400,2,25
1,0,2.7,290,27,24,600,2,25
1,0,4.3,267,32,36,400,2,25
1,0,3.7,112,32,73,450,2,25
1,0,3.5,10,16,73,200,2,25
1,0,4.0,48,27,73,200,2,25
1,0,3.5,11,34,73,400,2,25
1,0,3.1,149,16,73,200,2,25
1,0,4.0,292,27,37,300,2,25
1,1,4.1,1503,27,24,1500,2,25
1,0,3.4,334,27,24,550,2,25
1,0,3.8,134,10,73,200,2,25
1,0,3.5,21,27,73,500,2,25
1,0,3.5,8,32,37,400,2,25
1,0,4.0,71,27,24,750,2,25
1,0,3.9,87,27,16,450,2,25
1,0,4.2,1216,27,16,600,2,25
1,0,2.7,125,27,73,500,2,25
1,0,3.1,68,55,73,400,2,25
1,0,3.5,217,81,24,650,2,25
1,0,3.8,26,27,24,500,2,25
1,0,3.3,11,10,73,500,2,25
1,0,4.4,282,27,37,300,2,25
1,0,3.9,34,18,73,300,2,25
1,0,3.8,25,34,11,400,2,25
1,0,3.7,30,82,0,300,2,25
1,1,3.9,1488,27,24,600,2,25
1,1,3.6,598,27,24,800,2,25
1,1,4.2,3300,27,24,1400,2,25
1,0,4.4,542,61,36,600,2,25
1,0,3.3,11,61,73,150,2,25
1,0,3.9,90,81,36,200,2,25
0,0,3.7,17,34,73,200,2,25
1,0,3.0,7,10,73,400,2,25
1,0,3.6,21,55,37,450,2,25
1,0,4.0,739,27,73,500,2,25
1,0,3.8,33,61,86,500,2,25
1,0,4.1,338,27,26,800,2,25
1,0,3.7,19,27,24,750,2,25
1,0,2.8,53,27,73,300,2,25
1,0,3.7,128,34,24,600,2,25
0,0,3.4,14,10,73,150,2,25
1,0,3.6,18,81,73,200,2,25
1,0,3.3,5,27,73,200,2,25
1,0,3.4,94,10,73,300,2,25
1,1,4.3,695,27,24,1000,2,25
1,0,2.9,40,27,36,600,2,25
1,0,3.0,570,27,24,400,2,25
1,0,3.1,8,18,73,300,2,25
1,0,3.5,229,27,73,350,2,25
1,0,3.6,38,27,73,350,2,25
1,0,2.8,420,61,24,700,2,25
1,0,4.1,42,16,38,400,2,25
1,0,2.6,27,27,73,500,2,25
1,0,3.8,724,27,24,500,2,25
1,0,3.5,22,27,73,200,2,25
1,0,3.7,22,10,24,800,2,25
1,0,3.1,17,81,73,300,2,25
1,0,4.2,580,27,73,400,2,25
1,0,3.1,54,27,36,500,2,25
1,0,3.4,12,17,36,500,2,25
1,0,3.6,37,17,36,400,2,25
1,0,3.4,27,27,0,400,2,25
1,0,4.0,282,32,24,700,2,25
1,0,3.7,127,18,86,300,2,25
1,0,3.7,244,27,24,800,2,25
1,0,4.0,241,27,24,500,2,25
1,0,3.6,12,81,86,300,2,25
1,1,4.0,861,27,24,1200,2,25
1,0,3.5,62,81,73,250,2,25
1,0,3.7,24,27,75,300,2,25
1,0,2.9,228,32,77,250,2,25
1,0,3.4,12,27,37,100,2,25
1,0,3.0,167,61,73,500,2,25
1,0,3.5,14,27,36,400,2,25
1,0,4.0,125,27,43,400,2,25
1,0,3.2,61,34,86,400,2,25
1,0,4.2,631,27,37,300,2,25
1,0,3.0,112,27,24,600,2,25
1,0,3.1,4,61,73,500,2,25
1,0,3.5,15,55,73,300,2,25
1,0,3.5,12,18,73,250,2,25
1,0,3.2,30,32,73,200,2,25
1,0,3.0,98,61,36,500,2,25
1,0,3.7,24,27,86,400,2,25
1,0,3.2,5,27,36,200,2,25
1,0,2.5,56,27,86,700,2,25
1,1,4.2,97,27,24,1200,2,25
1,0,3.7,217,17,55,450,2,25
1,0,3.8,80,61,11,200,2,25
1,0,4.2,164,27,73,600,2,25
1,0,3.5,10,27,73,600,2,25
1,0,4.3,1331,27,19,1000,2,25
1,0,3.1,7,55,73,300,2,25
1,0,3.9,84,27,37,300,2,25
1,0,3.7,47,61,37,250,2,25
1,0,3.5,11,27,56,100,2,25
1,0,3.2,254,32,24,500,2,25
1,0,3.2,43,27,73,300,2,25
0,0,3.5,8,82,73,200,2,25
1,0,2.9,16,34,73,350,2,25
1,0,3.6,12,61,73,300,2,25
1,0,4.1,112,27,82,150,2,25
0,1,3.5,43,61,24,700,2,25
1,0,4.3,397,27,16,700,2,25
1,0,3.9,190,32,73,250,2,25
0,0,3.6,20,81,73,300,2,25
1,0,3.2,6,10,73,450,2,25
1,0,3.7,23,27,73,100,2,25
1,1,4.2,217,16,24,1500,2,25
1,1,4.1,147,27,16,700,2,25
1,0,4.1,60,32,73,300,2,25
1,0,3.3,8,34,5,400,2,25
1,1,4.3,771,27,26,1000,2,25
1,0,3.2,14,34,73,500,2,25
0,0,3.0,6,18,73,200,2,25
1,0,4.1,124,27,17,450,2,25
1,0,3.5,26,27,73,250,2,25
1,0,3.5,39,27,11,200,2,25
1,0,3.6,27,27,73,250,2,25
1,0,3.9,55,27,37,300,2,25
1,0,3.9,54,27,73,200,2,25
1,0,3.8,48,27,86,250,2,25
1,0,3.4,9,16,73,200,2,25
1,0,3.7,33,27,83,250,2,25
1,0,3.1,28,32,73,200,2,25
1,0,3.8,162,32,73,400,2,25
1,0,3.4,34,32,0,300,2,25
1,0,4.0,56,27,37,300,2,25
1,0,3.2,18,16,11,100,2,25
1,0,2.4,63,34,73,500,2,25
1,0,3.8,70,34,24,750,2,25
1,0,4.2,402,27,16,500,2,25
1,0,3.1,96,61,73,450,2,25
1,0,3.9,210,27,14,500,2,25
1,0,3.3,9,27,73,300,2,25
1,0,3.0,12,81,86,400,2,25
0,1,4.0,427,61,25,1400,2,25
1,0,3.5,34,82,73,200,2,25
1,1,4.0,1021,27,24,1200,2,25
1,0,3.4,20,55,86,250,2,25
0,0,3.7,33,82,73,400,2,25
1,0,4.0,223,27,73,400,2,25
0,0,2.8,79,16,73,300,2,25
1,0,3.6,120,61,24,550,2,25
1,0,3.7,93,27,73,500,2,25
1,0,3.2,115,34,24,500,2,25
1,0,3.2,25,34,37,300,2,25
1,0,3.6,23,18,73,300,2,25
1,0,3.7,19,34,43,300,2,25
1,0,4.1,29,16,73,150,2,25
1,0,3.9,45,27,73,150,2,25
1,0,3.8,42,27,0,400,2,25
1,0,3.8,105,45,73,400,2,25
1,0,3.8,60,34,2,450,2,25
1,0,3.7,42,18,73,300,2,25
0,0,3.7,287,61,24,450,2,25
0,0,3.8,73,61,73,400,2,25
1,0,3.7,32,27,73,500,2,25
1,0,3.7,42,27,73,150,2,25
0,0,3.7,15,61,0,200,2,25
1,0,3.8,103,27,37,300,2,25
1,1,3.7,59,27,24,1200,2,25
1,0,3.8,37,40,73,200,2,25
1,0,3.2,44,41,36,350,2,25
1,0,3.8,139,27,25,750,2,25
1,0,3.2,27,61,73,300,2,25
1,0,3.1,4,34,73,350,2,25
1,0,3.3,4,61,0,300,2,25
1,0,3.7,16,10,50,300,2,25
1,0,3.2,6,61,73,300,2,25
1,0,3.8,61,27,36,300,2,25
1,0,3.8,93,34,86,300,2,25
1,1,4.3,1258,27,17,1000,2,25
1,0,3.9,350,27,24,450,2,25
1,0,3.3,5,18,73,100,2,25
1,0,3.6,21,81,86,600,2,25
1,0,3.9,124,61,73,250,2,25
0,0,3.3,4,10,50,300,2,25
0,0,3.3,4,16,73,300,2,25
1,0,3.9,44,61,73,200,2,25
0,0,3.7,32,18,73,500,2,25
1,0,3.7,156,27,73,300,2,25
1,0,3.9,122,32,73,250,2,25
1,0,3.5,25,32,37,500,2,25
0,0,3.3,4,61,73,400,2,25
1,0,3.7,16,61,73,300,2,25
1,0,2.5,66,27,73,350,2,25
1,0,3.1,6,27,24,600,2,25
1,0,4.0,43,27,87,400,2,25
1,0,3.2,17,27,73,500,2,25
0,0,3.2,5,61,24,550,2,25
0,1,3.9,172,61,46,1900,2,25
1,0,3.6,25,10,37,250,2,25
1,0,4.1,142,27,16,750,2,25
0,0,3.4,14,61,73,300,2,25
1,0,3.4,30,18,36,500,2,25
0,0,3.7,39,61,24,700,2,25
0,0,3.8,39,61,62,300,2,25
1,0,3.5,33,82,73,600,2,25
1,0,3.8,110,45,86,400,2,25
0,0,3.8,67,27,73,200,2,25
0,0,3.8,22,61,56,150,2,25
0,0,3.4,28,61,73,350,2,25
0,0,2.8,93,61,24,500,2,25
1,1,3.8,300,27,24,1200,2,25
1,0,3.3,11,27,73,100,2,25
0,0,3.2,7,61,73,500,2,25
0,0,3.3,4,61,36,700,2,25
0,0,3.3,6,61,73,300,2,25
0,0,3.4,32,61,86,400,2,25
1,0,4.1,374,32,73,150,2,25
0,1,4.0,242,27,7,1500,2,25
0,0,3.3,7,16,36,200,2,25
0,0,3.5,9,61,37,400,2,25
1,1,4.1,348,61,30,900,2,25
0,0,2.7,50,61,73,400,2,25
0,0,3.4,9,61,86,400,2,25
1,0,3.5,6,16,73,200,2,25
1,1,4.1,2099,27,24,800,2,25
1,0,3.9,249,27,24,700,2,25
1,0,3.5,6,61,0,500,2,25
1,0,4.0,38,27,16,700,2,25
1,0,2.4,128,27,16,600,2,25
1,0,2.7,19,17,36,300,2,25
1,0,3.6,19,81,86,500,2,25
1,0,4.2,1920,27,16,800,2,25
1,0,3.9,113,27,36,500,2,25
1,0,3.4,10,55,73,300,2,25
1,0,3.8,24,27,85,200,2,25
0,0,4.0,2432,27,57,2000,2,25
0,0,3.2,4,61,73,200,2,25
0,0,3.6,33,27,73,300,2,25
1,0,3.3,8,16,73,400,2,25
0,0,2.8,185,27,16,500,2,25
1,0,3.8,410,27,73,350,2,25
0,0,3.8,263,27,86,700,2,25
1,1,3.9,1387,27,16,800,2,25
0,0,2.6,91,27,73,300,2,25
0,0,3.9,82,27,73,400,2,25
0,0,4.1,76,27,3,400,2,25
0,1,3.7,19,27,24,800,2,25
0,0,3.9,49,27,16,200,2,25
0,0,3.9,71,27,86,200,2,25
0,0,3.3,4,16,86,250,2,25
0,0,3.6,15,79,36,300,2,25
0,0,3.5,6,16,0,300,2,25
0,0,4.0,134,27,20,600,2,25
0,0,3.5,24,27,0,300,2,25
0,0,3.4,7,16,73,250,2,25
0,0,3.7,20,16,3,600,2,25
0,0,3.4,11,16,20,400,2,25
0,0,3.3,5,16,36,400,2,25
0,0,3.7,28,27,36,350,2,25
0,0,3.0,59,27,16,500,2,25
1,0,3.7,22,61,11,300,2,25
1,0,3.7,25,61,73,300,2,25
1,0,3.2,4,27,73,250,2,25
1,0,3.7,133,81,73,500,2,25
1,0,3.9,112,16,36,150,2,25
1,0,2.9,43,32,36,400,2,25
1,1,4.2,1352,27,24,1700,2,25
1,0,3.9,54,34,37,400,2,25
1,0,3.6,23,27,36,400,2,25
0,1,4.2,241,27,60,1500,2,25
0,1,4.0,1806,16,59,1600,2,25
1,0,3.5,137,27,5,400,2,25
1,0,2.9,35,32,73,200,2,25
0,1,4.0,984,27,7,1400,2,25
1,1,4.3,1799,27,24,900,2,25
0,0,2.4,25,16,6,1000,2,25
1,0,3.1,23,26,73,400,2,25
1,0,2.7,23,61,0,400,2,25
1,0,3.3,21,27,86,300,2,25
0,0,4.1,1098,27,24,700,2,25
0,1,4.2,956,27,25,800,2,25
0,0,4.3,82,27,24,800,2,25
0,0,4.2,820,27,24,900,2,25
1,0,3.5,33,27,73,400,2,25
0,1,4.2,215,27,24,1500,2,25
0,0,3.8,777,27,24,650,2,25
0,0,4.2,592,27,16,700,2,25
0,0,3.3,33,27,24,1100,2,25
0,0,4.0,287,32,16,500,2,25
0,0,3.9,146,27,86,800,2,25
0,0,3.7,125,27,73,300,2,25
0,1,3.7,289,27,24,600,2,25
0,0,3.4,4,10,73,200,2,25
0,0,4.0,124,27,11,350,2,25
0,0,3.7,20,27,73,400,2,25
1,0,3.8,18,16,16,500,2,25
0,0,2.9,544,27,40,600,2,25
0,0,4.1,343,16,54,400,2,25
0,0,3.8,731,27,73,200,2,25
0,0,3.4,6,27,73,400,2,25
1,0,3.5,6,16,36,400,2,25
0,0,3.7,35,27,36,500,2,25
0,0,3.9,155,27,16,700,2,25
0,0,3.7,36,81,24,700,2,25
0,0,3.3,6,27,86,240,2,25
0,0,3.6,219,32,73,150,2,25
0,0,3.5,6,16,24,600,2,25
0,0,3.7,45,32,24,500,2,25
0,0,4.0,215,27,14,400,2,25
0,0,3.8,210,81,24,700,2,25
1,0,4.1,135,27,39,400,2,25
0,0,3.0,10,16,73,500,2,25
0,0,3.4,16,16,73,500,2,25
0,0,2.8,119,16,24,450,2,25
0,0,3.1,6,81,43,300,2,25
0,0,3.0,47,16,24,250,2,25
0,0,3.4,46,16,24,1100,2,25
0,0,3.5,25,32,73,200,2,25
0,0,3.4,5,27,86,300,2,25
0,0,2.9,31,32,73,400,2,25
0,0,3.1,64,81,83,300,2,25
0,0,3.7,70,32,73,200,2,25
0,0,3.2,6,81,73,300,2,25
0,0,3.4,6,81,16,500,2,25
0,0,3.2,4,62,73,200,2,25
0,0,3.6,22,16,24,600,2,25
0,0,3.0,106,10,73,500,2,25
0,0,3.2,5,27,36,400,2,25
0,0,3.1,6,32,73,200,2,25
0,0,3.4,7,27,16,600,2,25
0,0,2.8,68,32,86,500,2,25
0,0,3.5,12,32,86,500,2,25
0,0,3.4,32,81,36,300,2,25
0,0,3.5,14,16,37,100,2,25
0,0,2.8,43,16,36,500,2,25
0,0,2.7,16,32,73,200,2,25
0,0,3.3,4,32,37,200,2,25
0,0,3.9,391,16,73,500,2,25
0,0,3.6,80,32,24,500,2,25
0,0,3.3,10,10,73,250,2,25
1,0,3.1,45,27,36,450,2,25
1,0,2.9,48,27,2,500,2,25
1,0,2.8,94,18,73,300,2,25
0,0,3.1,7,82,73,300,2,25
1,0,3.6,12,16,86,500,2,25
1,1,4.0,284,43,25,1500,2,25
0,0,3.4,25,16,24,550,2,25
1,0,3.5,7,32,36,400,2,25
1,0,4.1,367,16,24,600,2,25
1,0,4.4,542,61,36,600,3,25
1,0,4.3,26,61,36,500,3,25
1,0,4.0,262,61,83,400,3,25
1,0,4.1,102,61,83,400,3,25
0,0,3.7,15,61,0,200,3,25
0,0,3.9,72,61,37,1200,3,25
1,0,3.3,4,61,0,300,3,25
1,0,3.7,47,61,37,250,3,25
0,0,3.2,19,61,16,300,3,25
1,0,3.8,139,61,40,700,3,25
0,0,3.4,12,61,0,900,3,25
0,0,3.7,16,61,56,200,3,25
1,0,2.7,23,61,0,400,3,25
1,0,3.5,6,61,0,500,3,25
1,0,3.7,22,61,0,600,3,25
1,0,3.8,80,61,11,200,3,25
0,0,3.3,4,61,36,700,3,25
0,0,3.2,29,61,5,600,3,25
0,0,3.4,9,61,86,400,3,25
0,0,4.0,120,81,37,400,3,25
1,0,3.9,90,81,36,200,3,25
1,0,3.5,124,32,86,500,3,25
1,0,2.9,228,32,77,250,3,25
1,0,3.6,12,81,86,300,3,25
1,0,3.4,34,32,0,300,3,25
1,0,3.5,25,32,37,500,3,25
0,0,3.1,6,81,43,300,3,25
0,0,3.7,38,81,73,200,3,25
0,0,3.4,9,81,84,200,3,25
0,0,3.2,6,32,37,300,3,25
0,0,3.1,64,81,83,300,3,25
0,0,3.7,70,32,73,200,3,25
0,0,3.4,6,81,16,500,3,25
0,0,3.4,9,81,11,150,3,25
1,1,4.8,1785,27,24,1200,3,25
1,0,4.7,2174,27,37,400,3,25
0,0,4.4,1132,27,20,800,3,25
1,0,4.6,1732,27,40,900,3,25
1,1,4.3,1258,27,17,1000,3,25
0,0,4.6,945,27,37,200,3,25
0,0,4.2,592,27,16,700,3,25
1,0,4.4,96,27,37,400,3,25
1,0,4.4,282,27,37,300,3,25
1,0,4.0,571,27,13,400,3,25
1,0,4.3,429,27,40,400,3,25
1,0,4.3,379,27,37,400,3,25
1,0,4.2,631,27,37,300,3,25
1,0,4.3,132,27,37,300,3,25
1,0,4.1,124,27,17,450,3,25
1,1,4.0,220,27,73,800,3,25
1,1,3.9,42,27,73,300,3,25
1,0,3.6,25,10,37,250,3,25
1,0,4.0,42,27,37,400,3,25
1,0,4.3,895,16,36,500,3,25
0,0,3.9,82,27,73,400,3,25
0,0,4.1,76,27,3,400,3,25
1,0,4.1,42,16,38,400,3,25
1,1,4.2,255,27,24,800,3,25
1,0,4.1,338,27,26,800,3,25
1,0,4.1,142,27,16,750,3,25
1,0,4.2,743,27,37,300,3,25
0,0,3.8,20,27,16,300,3,25
1,0,4.2,217,27,37,500,3,25
1,0,4.1,261,27,37,300,3,25
0,0,2.9,544,27,40,600,3,25
0,0,3.6,19,16,0,400,3,25
1,0,4.0,74,27,37,350,3,25
1,0,3.5,11,27,56,100,3,25
1,0,3.5,137,27,5,400,3,25
1,0,3.9,77,16,39,300,3,25
1,0,3.0,64,16,37,200,3,25
1,0,3.8,103,27,37,300,3,25
0,0,3.9,49,27,16,200,3,25
0,0,3.9,71,27,86,200,3,25
1,0,4.0,56,27,37,300,3,25
1,0,3.5,8,32,37,400,3,25
1,0,4.1,135,27,39,300,3,25
1,0,2.9,48,27,2,500,3,25
0,0,3.4,9,10,73,200,3,25
0,0,2.8,119,16,24,450,3,25
0,0,3.5,6,16,0,300,3,25
0,0,4.0,134,27,20,600,3,25
0,0,3.5,24,27,0,300,3,25
0,0,3.4,5,27,86,300,3,25
0,0,3.7,20,16,3,600,3,25
0,0,3.5,11,16,20,400,3,25
0,0,3.5,14,16,37,100,3,25
0,0,3.3,4,32,37,200,3,25
0,0,3.7,28,27,36,350,3,25
0,1,4.6,3300,61,72,1800,4,25
0,1,4.2,597,61,46,2700,4,25
0,1,4.2,522,61,46,2700,4,25
1,1,4.3,2037,61,24,1000,4,25
0,0,4.0,417,61,6,1000,4,25
0,1,3.9,428,61,46,2200,4,25
0,1,4.0,427,61,25,1400,4,25
0,1,4.1,312,61,46,2000,4,25
1,0,3.9,1627,61,24,700,4,25
0,1,4.3,128,61,46,2700,4,25
0,1,4.2,247,61,46,2700,4,25
0,1,3.9,433,61,34,2400,4,25
1,1,4.1,348,61,30,900,4,25
0,1,4.2,407,61,24,1500,4,25
1,0,2.8,420,61,24,700,4,25
1,0,3.8,52,61,73,400,4,25
0,0,3.7,288,61,24,450,4,25
1,0,3.8,149,61,24,800,4,25
1,0,3.7,449,61,24,300,4,25
0,1,3.5,42,61,24,700,4,25
